width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,keypoint_15_x,keypoint_15_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,quality
99,84,9.077142,77.74958,114.66803,90.478424,144.51666,94.556526,203.27658,90.31263,113.47505,137.20067,139.6839,120.27232,128.31859,164.3547,108.35399,181.0655,70.12325,137.03008,70.81454,100.7015,99.492676,35.907154,34.157196,35.362644,8.729473,8.164747,79.113144,151.35413,38.81856,131.88011,31.7392,83.13902,21.04943084716797,1.1929779,0.0583005540753736,-0.6912842,61.737396,36.49917,65.33885,7.079361,40.294582,0.6
140,60,103.33096,81.97492,171.89014,61.990017,4.5950203,2.894641,212.3814,54.64297,167.89442,139.36108,196.22725,105.83257,190.38278,164.30554,162.85638,200.15341,134.72229,162.02643,131.53879,105.53155,178.41933,7.472541,3.0665197,2.9763753,6.7296963,2.8121722,146.59506,189.32504,114.22362,185.32019,101.020485,130.79675,94.9619951248169,3.9957123,0.270053189012069,3.1835022,28.207825,33.829536,102.555176,13.203133,32.371445,0.6
34,30,42.47896,89.092674,111.201645,80.82964,128.14365,81.32654,119.9163,79.91725,119.49799,113.23926,146.09302,104.1805,144.48616,135.5017,112.916794,159.0858,96.34043,149.95476,84.01465,131.64651,136.252,44.175354,107.334175,43.22386,115.93563,10.7011,96.243706,150.62503,69.28519,148.94218,48.146927,124.85598,12.602294921875,8.296349,0.27769503556227315,12.325783,41.53569,-18.407257,88.42265,21.13826,26.958519,0.6
110,53,87.59451,61.29605,128.48132,59.903927,160.00095,54.995758,167.37253,59.80993,133.98102,129.0946,157.62256,106.909355,150.6076,155.73738,128.74133,181.98177,101.99522,144.65697,95.01075,94.28471,123.5592,10.013411,114.998764,14.629719,115.224304,4.153121,111.028366,177.2542,80.867,158.86049,74.84448,108.10739,8.011310577392578,5.499695,0.30600225801058833,6.9844666,7.416237,34.80989,79.655,6.0225143,30.16137,0.6
78,76,132.6275,82.66713,186.58109,77.98056,190.76427,77.36529,216.32118,73.802734,189.81976,134.97113,211.18127,115.57609,206.73921,144.09747,188.06795,161.5717,164.79668,143.12503,152.18892,114.63037,205.88942,35.400166,185.37419,23.84393,170.32576,12.389849,166.93495,155.0352,146.43977,142.99118,134.18529,123.25298,9.479667663574219,3.238678,1.1412749769130919,12.607758,19.561417,20.34076,90.78644,12.254486,20.495178,0.6
174,51,70.73696,27.190678,159.59712,42.383575,175.03224,39.712467,195.28769,60.708855,157.66512,158.35197,182.60355,145.8031,169.95073,202.48521,8.732498,5.061789,114.58516,205.77658,108.858315,129.65765,5.061464,1.1804689,2.3086822,2.804063,4.9282613,0.5843698,7.892969,6.9606953,77.09392,208.1559,64.70054,152.46613,36.419921875,1.9320068,0.45732158960649705,5.726845,38.121353,28.69432,126.85359,12.393379,-69.20095,0.6
111,66,5.8061657,2.7296195,6.0947943,3.9293723,5.1338296,3.1872523,4.04599,2.7312877,123.778946,47.85699,156.96446,27.814005,158.44653,71.12132,132.75531,97.41895,100.091125,66.06012,105.68207,27.967783,4.134208,1.3870695,2.7057471,1.9362795,3.407681,0.9889418,112.5967,71.13533,90.17722,45.942875,92.192665,13.600426,0.609065055847168,117.68415,1.4939362002445815,-5.5909424,99.8759,19.889208,26.031504,-2.015442,22.41948,0.6
211,132,87.75377,86.872894,132.08855,74.283676,139.05875,68.905,184.91211,68.029625,138.2572,149.36967,164.1195,132.58398,160.54941,168.76399,140.3991,192.23216,108.69272,157.23727,97.777794,101.45098,114.62906,26.304432,83.60561,34.94471,74.24328,10.6417885,95.208824,120.59473,71.17971,132.97365,61.03272,105.5204,24.70018768310547,6.1686554,0.7554994640245905,10.914925,10.024025,47.918694,66.50627,10.146992,24.029114,0.6
236,140,99.404755,77.87218,121.11021,72.58827,121.68759,74.27527,126.79149,74.4819,124.88108,141.53302,141.7547,119.380585,142.67926,163.59131,131.07173,187.82933,105.551186,169.09436,93.35567,129.53275,135.07669,17.998652,109.38782,14.72535,102.877106,3.894159,99.34354,161.7317,76.99971,170.47731,68.65795,142.9693,6.1355438232421875,3.770874,0.47827428714145515,12.1955185,-6.0490875,12.000275,114.807396,8.341759,22.343826,0.6
92,70,78.311844,62.3985,119.13871,64.635605,159.56252,63.422207,158.52866,60.793488,130.45786,126.87422,162.44455,132.35487,143.79787,163.78569,122.22528,174.68634,86.16834,148.63919,74.58022,103.44219,3.6641293,2.2216477,1.8706882,2.5483086,3.7450585,1.8066825,94.21112,162.76288,59.039696,146.68451,46.281586,106.579895,4.865825653076172,11.319145,0.3038979513095781,11.5881195,-3.7316208,23.43203,100.89388,12.75811,35.171425,0.6
119,75,66.39316,23.3884,106.414474,19.551704,153.76787,18.249832,160.05539,17.797094,116.95481,65.403404,138.44681,61.285027,151.97649,86.08331,122.80178,109.4948,82.168015,81.42444,65.23047,50.597027,2.8870554,1.0273305,2.0155106,1.2916907,3.268928,1.0330521,82.15552,90.44838,60.498848,92.929596,39.39987,72.466774,7.283283233642578,10.540337,0.057787059479798675,16.937546,-1.1626892,14.806377,49.305336,21.098976,21.65667,0.6
102,66,74.33761,91.00223,126.952545,85.08498,123.762314,84.11044,157.54967,85.47728,127.01767,127.857544,142.9399,125.85171,144.2894,154.93454,129.72585,166.47939,109.41438,146.60019,98.04577,114.48016,131.35948,32.885735,98.28945,42.635902,77.16025,15.403755,107.998245,147.60573,87.98858,146.48651,74.72517,126.94799,9.1669921875,0.06512451,0.1047595992434176,11.368614,23.70816,13.37738,71.84426,13.263412,20.009666,0.6
127,76,98.964615,90.2603,144.92867,87.77496,135.86932,85.562164,166.88887,90.113495,138.36316,140.77373,159.56001,127.230934,157.30916,172.67673,132.49931,191.63478,104.98642,146.15678,105.31779,94.75868,122.125916,31.237938,73.191414,61.56091,57.347088,42.45972,107.13958,157.85855,77.42375,140.66666,66.68551,106.163376,7.0366668701171875,6.565506,0.04308610816412872,-0.3313675,6.3531723,46.015045,33.197773,10.738243,29.715828,0.6
116,79,91.247765,94.99874,132.14117,98.47183,149.89217,95.98621,149.59738,96.84718,127.22602,143.27376,150.62918,135.0182,148.55638,158.69876,127.895935,172.49474,90.52363,140.7692,91.336044,98.819695,136.50359,58.974415,100.232796,61.489723,84.11894,30.90659,95.98663,162.67859,67.09716,139.2017,59.80371,93.531525,4.3340606689453125,4.9151535,0.5420050949204873,-0.8124161,0.088279724,44.454063,37.32997,7.2934494,28.889473,0.6
73,51,57.572765,126.82649,158.39513,118.35311,160.65341,111.62376,192.01459,109.07898,159.86171,153.67708,176.6874,153.31856,164.74866,173.40979,142.73347,176.65578,117.96599,159.03522,114.75216,126.44459,148.81242,64.293976,113.916,55.12693,81.262856,20.615793,123.6685,175.17087,89.1797,157.85042,85.3778,116.628624,24.47686767578125,1.4665833,0.2335787880827216,3.213829,57.179394,27.23249,71.31766,3.8019028,34.4888,0.6
163,111,75.87384,94.21365,145.91254,94.946266,160.03331,93.01108,188.62997,93.7031,151.10796,125.70192,176.57024,118.61188,177.53242,142.15305,164.85764,151.04979,133.30917,133.64743,128.1327,96.03249,140.20908,62.63741,91.99531,70.05803,71.54299,37.23105,150.05133,146.24547,123.83019,137.92726,104.65428,113.945145,2.44573974609375,5.1954193,0.08164748783961828,5.176468,52.258865,29.669426,25.974464,19.17591,26.221138,0.6
115,93,74.72269,102.021355,127.46236,99.37317,142.68738,97.57514,158.93332,97.951744,126.6479,143.97443,146.18121,133.4824,156.7823,160.64363,135.70204,173.37086,104.900406,145.8612,92.54029,110.90668,124.264114,73.3071,104.338165,76.80721,93.599976,54.943356,110.97628,163.1525,83.535545,142.60622,71.42413,109.91636,5.867637634277344,0.8144531,0.4502555839235869,12.360115,17.817604,33.06775,34.099464,12.111412,27.440735,0.6
190,140,76.6776,84.33762,116.63957,85.233,127.81822,85.70261,146.70062,92.060104,115.19908,128.47481,135.68445,123.1988,132.19966,153.19324,115.43757,172.87987,91.388405,150.28358,83.809906,116.25781,130.5398,35.538757,79.34094,32.693302,65.348755,14.910572,93.94098,157.29922,66.08624,155.20801,53.302155,131.48204,10.453529357910156,1.4404907,0.025670301546308782,7.578499,7.132309,12.216995,83.564514,12.784088,27.854736,0.6
52,42,49.175724,106.70233,155.0232,105.65628,161.94547,104.38533,209.954,90.779144,160.06342,154.79411,188.92049,146.765,177.09987,185.58797,147.94202,206.8175,112.73812,171.43948,98.02973,112.28942,155.99544,27.224674,21.884314,63.18344,8.461769,49.467396,111.302505,170.01944,49.29952,179.15038,31.411987,136.1267,22.2032470703125,5.040222,0.07527986048568136,14.708389,48.854008,42.504692,49.10598,17.887531,62.002987,0.6
55,54,41.748283,94.859566,103.501595,94.28654,114.159584,97.92591,150.07141,93.96892,103.55406,154.51463,133.46564,133.79956,120.40886,166.8822,101.0699,180.27733,76.1186,168.87102,59.79859,135.41612,111.163765,46.752155,76.83825,64.66524,61.77996,49.421257,122.85336,169.8909,79.89841,191.353,63.983814,181.07306,5.331367492675781,0.052467346,1.3270105534629195,16.320007,18.050308,19.09851,70.750885,15.914593,42.954956,0.6
71,50,57.81169,99.8776,122.0341,98.69697,138.97614,95.019516,175.88055,99.388214,128.47043,145.13693,145.18387,143.7142,131.52118,179.01009,102.846054,202.83551,70.641045,180.74803,67.80516,125.80375,109.47905,27.551544,71.60656,52.214466,47.825474,31.124603,69.88258,179.28343,53.632942,154.3836,47.420937,117.76141,6.452117919921875,6.436325,0.2573756190284232,2.835884,9.993469,19.333183,73.58928,6.2120056,16.249641,0.6
62,63,46.44941,117.169304,167.36761,112.413826,166.89465,108.08995,213.33415,106.770966,154.68323,156.56866,187.97253,152.77457,178.8267,183.82185,142.68605,194.40024,108.15166,165.1746,91.98686,123.69312,153.18869,31.2809,72.83054,36.64226,84.84031,18.333105,107.009476,172.21913,45.648125,179.73503,24.321577,142.17104,14.722213745117188,12.684387,0.15753673366247556,16.164795,45.537453,32.87554,87.05086,21.326548,61.36135,0.6
152,94,101.346436,88.245995,122.86636,88.9359,127.60873,83.85959,153.77634,80.155266,120.30878,131.99176,137.06946,119.49423,139.11989,155.21695,119.00813,175.28506,99.555145,149.17903,95.98122,108.52372,123.22233,13.17768,85.699585,19.177296,77.70093,5.890282,97.74649,142.6556,83.14756,156.05815,80.56802,115.72413,13.167037963867188,2.5575867,0.004180735443474304,3.5739288,-5.365219,23.46804,89.34642,2.5795364,14.59893,0.6
158,100,50.91032,90.70818,128.64902,91.67357,147.93707,88.92273,167.93231,88.870255,134.6937,154.00682,163.5726,117.60486,170.76929,157.28421,133.45016,196.72205,112.20261,159.77667,104.35824,121.89905,132.7054,30.552467,104.145164,27.399364,79.4537,8.485285,119.00906,183.36194,101.157486,178.08568,96.95687,137.9223,4.588768005371094,6.0446777,0.4654992818783803,7.844368,53.447918,32.107773,94.49968,4.200615,17.851578,0.6
80,59,55.832195,74.865295,107.92421,79.29254,128.65443,78.06112,165.07942,79.5301,101.83623,129.85594,121.60125,117.94235,120.50161,153.3486,103.262344,174.0961,80.39131,141.60596,78.08127,98.08312,115.4314,35.947495,90.6101,43.43876,88.01101,17.737339,88.013756,166.91095,63.364174,147.33818,54.98809,104.97854,6.1439361572265625,6.087982,0.15058690272872055,2.3100433,22.249073,31.77282,54.644363,8.376083,24.649582,0.6
56,62,51.96881,84.08619,142.72806,84.63378,156.99934,76.237236,201.94455,76.13378,140.17064,120.094246,179.08458,107.3887,171.67395,148.52457,144.47145,168.00166,108.295616,147.13387,101.259575,117.06407,133.80838,57.86201,80.37431,56.25067,51.81186,22.239359,117.86345,157.99585,93.02977,145.75926,76.76289,125.08824,16.348953247070312,2.5574188,0.2608626349750659,7.0360413,49.290764,3.0301743,60.8134,16.266876,24.83368,0.6
112,90,104.03375,93.23011,155.7645,96.862656,178.41399,95.09977,200.62654,96.27579,152.89401,155.3465,173.67245,137.42114,173.12341,171.89383,145.01636,193.31993,122.75699,162.8251,119.41496,121.65982,171.67073,48.105164,119.74238,52.803043,118.8179,22.247551,121.71341,172.972,104.760124,159.67612,101.169815,119.0112,4.808563232421875,2.8704834,0.5098325847675802,3.3420258,15.38121,33.686676,68.85678,3.5903091,16.953285,0.6
156,115,100.3255,93.71251,140.44975,93.47509,140.03903,90.809296,163.1151,91.57441,124.846794,147.1372,144.52264,139.1217,134.48114,174.79095,105.629814,197.72784,83.84767,169.23141,88.62392,129.15575,139.05421,41.438103,105.051254,28.772915,93.49658,10.387436,82.87952,172.91838,68.50195,152.03247,70.12241,124.534424,4.80389404296875,15.602959,0.0326506172541281,-4.776245,-11.701584,17.98146,100.38283,-1.6204605,14.377563,0.6
56,51,66.581604,110.84135,151.31573,104.801315,168.0602,98.16974,197.60898,102.83467,155.4343,145.8199,179.15085,136.55649,173.89978,176.3271,147.50098,184.58342,120.023964,165.40204,110.30982,125.49774,158.56104,39.65427,100.32466,50.251877,59.81478,18.391655,115.291435,167.0807,97.035965,159.93005,87.737885,126.38631,14.638252258300781,4.118561,0.04189922861645057,9.714142,43.728218,20.322159,75.245865,9.29808,18.25547,0.6
146,90,92.53672,90.109695,140.26376,86.39887,140.3488,84.6024,182.42395,81.96348,140.4056,144.73705,163.936,136.10834,164.48254,161.94374,144.0386,185.72534,116.95752,139.5222,103.823654,81.73244,116.83191,33.06561,91.3878,45.864994,62.849976,32.247837,116.63869,133.07494,88.716225,135.49731,76.89738,100.97005,9.94268798828125,0.14183044,0.4177346288590533,13.133865,11.286934,63.00461,35.867443,11.818848,27.922462,0.6
227,124,108.975365,93.138336,139.95569,101.8054,152.1051,99.71028,173.16635,103.86459,144.01465,154.55661,159.22601,140.97185,160.97906,182.64699,147.10022,204.41273,125.25312,168.91927,115.89492,121.4182,135.28331,42.7389,106.69776,52.394806,103.89861,24.616608,133.44812,188.68442,107.16263,168.69412,99.61627,130.5249,12.982643127441406,4.05896,0.05916989138552964,9.3582,6.9195557,33.138412,69.02339,7.546356,26.285492,0.6
72,51,36.404648,86.71007,104.577095,81.04521,120.13614,80.13997,155.2786,76.90095,109.20508,122.44829,131.31693,106.92073,127.056885,146.2563,104.901955,168.93518,81.09231,144.92224,70.14689,107.887886,102.30799,36.388382,49.323944,46.787598,33.507183,24.529713,79.28269,141.99643,54.45372,139.51138,43.844944,117.74295,11.022041320800781,4.627983,0.10762844770869295,10.945419,33.74224,14.560402,61.10029,10.608776,24.828972,0.6
122,74,74.55869,77.79347,122.47693,77.06778,147.93842,74.71851,172.58752,73.118256,121.49536,135.18387,146.14473,117.03294,158.51755,164.79071,134.45561,191.20717,103.032104,163.63666,96.72281,112.37571,129.12965,14.299869,104.26782,37.887764,92.137085,12.783168,101.019615,157.81818,86.2384,171.92336,75.433975,122.95323,7.024482727050781,0.9815674,0.010808560817408441,6.3092957,22.164116,22.808159,74.487946,10.804428,14.781212,0.6
119,65,62.4107,91.49284,109.975815,91.23068,110.2345,92.39973,147.15472,99.54233,108.80859,173.15565,133.16898,151.66614,123.964355,189.53937,104.965485,212.01538,83.99191,167.44464,76.93859,107.43889,96.9452,41.756336,80.59625,33.958443,78.18994,7.08763,81.417725,173.03032,57.680046,182.78194,50.036392,137.42213,11.751869201660156,1.1672211,1.0982012017148657,7.053322,14.527889,65.71677,73.480446,7.643654,23.737679,0.6
76,47,66.50783,85.03434,106.938065,86.01775,136.74539,81.17149,148.91681,83.316124,113.608315,137.41943,131.00496,124.38942,134.04506,186.66121,107.98275,213.38272,87.243164,172.9009,84.51508,123.10605,120.68949,26.231516,76.67681,29.709972,71.1445,8.541455,93.633354,197.3735,58.76122,189.77493,48.133972,143.96486,6.564476013183594,6.67025,0.3195250948525633,2.7280807,18.007256,14.313385,93.39607,10.627247,34.872135,0.6
195,118,78.694855,96.51158,111.11386,99.565315,107.82927,98.13048,143.09256,96.512184,115.51755,154.11255,134.82248,140.78491,143.23436,181.22208,126.25784,199.96086,91.30012,156.04477,78.97789,91.59072,95.235405,47.660263,51.15476,51.717697,36.286613,23.446264,90.58625,142.57407,64.198586,141.68443,50.60589,117.73315,4.672027587890625,4.4036865,0.16214219360035997,12.3222275,0.28303528,62.521828,39.873024,13.592697,26.387665,0.6
82,46,46.41936,80.66449,117.103775,76.60602,124.79533,75.25925,141.08022,77.58859,104.9123,104.8023,124.13322,106.24374,122.46831,117.34812,105.029526,123.98429,94.97607,115.097786,79.99882,86.2101,114.3416,34.080887,86.25553,63.66995,74.706505,30.280163,71.52026,111.36887,37.678146,84.17891,25.364445,14.42215,6.3878173828125,12.191475,0.601424644896162,14.977249,33.579456,18.592201,22.54015,12.313702,33.842117,0.6
264,168,61.14869,119.90655,121.14064,113.073364,127.39676,112.033806,155.69391,111.02757,115.630615,165.80984,141.06422,146.31287,136.01193,184.20139,93.61736,194.72107,79.96687,184.53928,73.67407,147.06291,112.26436,43.732933,52.19658,59.03535,72.00772,34.078873,94.332596,202.19365,59.773045,201.16612,45.578236,164.2749,11.792465209960938,5.510025,0.4591807848833027,6.292801,12.525383,18.746933,88.02756,14.194809,34.55955,0.6
67,87,56.031883,75.16651,125.01361,78.18965,136.20865,70.34401,195.14278,71.72358,132.18239,125.60097,158.47078,101.78832,177.79018,137.7771,156.14929,155.17204,90.73931,131.89542,66.34703,92.02017,125.97983,43.514244,61.57611,48.326054,23.656563,15.464251,74.83231,117.831024,52.73142,109.56894,31.788872,101.335266,11.28857421875,7.1687775,0.25972952414353667,24.39228,10.315147,33.580795,43.69412,20.942547,22.100895,0.6
60,44,125.450775,98.59833,118.2766,85.74396,116.61926,92.55047,97.00636,92.74002,108.1604,135.10811,106.58876,120.08157,102.20382,162.6104,115.87348,184.01169,125.234146,150.86086,125.094055,120.260124,118.43262,62.385895,127.74032,63.114166,119.484085,29.08153,132.41833,137.39165,139.57506,122.60453,138.53204,109.34865,13.328468322753906,10.116203,0.017814271827913064,0.14009094,-0.35671997,14.847984,57.145958,1.0430145,-7.156723,0.6
229,123,43.45352,114.55269,81.97957,117.60144,85.8559,118.790665,116.15987,122.39317,80.169495,169.58063,94.62853,153.15945,108.68495,194.13234,90.318954,215.4909,64.33963,191.56781,55.08645,142.52422,90.141304,70.4421,62.41889,61.93298,42.232994,10.553651,60.63365,181.96675,44.73774,163.8168,27.984787,137.75565,9.029708862304688,1.8100739,0.10616862627996837,9.253181,11.632927,27.056412,80.59123,16.752953,15.895912,0.6
52,46,64.282845,101.98647,135.95839,89.66802,135.04434,88.88164,172.6485,84.230125,141.95866,149.65347,166.10292,149.78421,153.6697,172.32112,133.46533,173.19957,103.36712,154.5842,98.74135,114.634544,95.91538,43.290257,27.298336,62.59439,40.9947,34.618736,122.87814,171.69884,88.82456,185.08882,67.22542,158.19124,21.589820861816406,6.0002747,1.408397280557136,4.6257706,34.458504,35.01893,52.040154,21.599144,34.05358,0.6
111,70,104.740234,99.34371,126.671646,98.02931,137.4893,102.12912,153.03107,105.47628,122.076904,146.81224,146.09822,130.40363,150.25478,169.26111,124.56289,189.45868,101.22943,167.70087,96.08756,126.77207,114.13767,46.3483,79.96223,46.689896,87.265366,9.45724,101.04543,161.8383,73.75582,156.15347,56.088753,112.25905,10.232376098632812,4.594742,0.14700774349965973,5.1418686,-8.652672,20.040169,80.08218,17.667068,27.289612,0.6
87,60,89.786,100.901886,151.97366,95.70938,150.21867,94.98746,166.66246,93.5047,131.67886,155.8348,171.54659,134.60237,155.53838,169.08675,135.13011,187.10428,113.24474,165.60869,92.16889,129.06726,129.78833,44.15352,99.394516,52.9224,85.96916,18.205242,14.592815,7.467373,80.80942,184.12991,69.40363,156.85916,9.252059936523438,20.2948,1.0171481897896197,21.075851,2.3828888,26.767532,76.14486,11.405785,-66.2166,0.6
56,65,11.08774,97.21469,105.35249,94.00033,86.79736,98.38971,214.51854,88.99084,103.866035,152.53537,163.03452,106.52237,165.20232,155.40668,100.55137,186.21434,55.67652,151.09232,48.31032,85.59455,66.18785,15.138575,2.5913916,5.580668,6.6804676,21.64853,52.825325,132.62682,13.895262,125.742935,6.810015,106.25671,12.613235473632812,1.4864578,0.7302300980328937,7.3661995,37.22258,66.94082,80.013885,7.0852466,38.93006,0.6
52,49,36.879128,103.08745,99.44888,100.13271,144.85536,99.31739,150.08638,90.702774,108.12703,145.57336,129.95602,154.97272,118.50562,182.87111,86.69797,202.00851,45.261818,172.04904,38.98466,106.096436,107.950485,35.927925,18.274109,60.51187,8.139171,47.95563,51.094856,184.1633,19.57218,192.94519,9.388628,182.1181,15.214630126953125,8.678146,0.23365127071210412,6.277157,2.1055336,39.47693,45.584564,10.183552,31.522676,0.6
99,56,77.789154,100.447235,117.49197,98.710144,5.923265,5.490567,127.45595,103.2235,124.837234,149.0083,148.30797,133.8953,134.45772,172.17892,111.658966,197.51164,82.97811,150.94582,93.27437,97.06412,127.95329,41.932316,102.33449,25.203129,83.18481,11.592417,95.65889,189.94287,62.22384,169.4599,61.56197,118.26108,142.95458507537842,7.3452682,0.011339337947312567,-10.296257,15.485214,51.944183,71.86099,0.66186905,33.43505,0.6
104,55,78.46994,118.3056,144.33546,120.79164,144.98846,120.1178,180.92201,116.12876,144.17552,168.24413,173.86954,149.26079,160.03062,185.17316,139.76389,196.86954,115.144066,172.09987,104.75717,123.75872,116.05231,58.42015,60.23481,57.673645,42.56762,17.441792,117.39521,175.33118,86.560936,156.53424,77.567726,112.9706,6.475074768066406,0.15994263,0.6383713371746831,10.386894,26.287231,44.485405,66.085075,8.99321,30.834274,0.6
234,135,58.269844,116.50224,144.53185,115.443405,123.64552,114.16058,166.78653,117.81893,131.59607,148.49713,146.7938,151.68727,137.8841,169.01685,117.802376,175.24532,100.32266,156.301,98.15111,119.79193,128.80077,93.85165,3.9475954,10.580169,16.518337,68.233284,98.93335,149.8872,79.72706,148.17468,73.6824,137.95409,4.717185974121094,12.935776,0.17941169319460082,2.1715546,39.881264,28.7052,109.21176,6.044655,19.206291,0.6
97,62,44.34396,92.021835,106.151184,101.80988,124.2787,102.816895,146.32126,103.8256,105.009865,142.24286,122.47171,127.29772,120.04933,177.00528,97.80573,205.34717,63.34153,158.44992,66.203415,99.7342,109.344635,53.272842,69.665535,82.45799,88.68667,30.302038,77.29295,187.24176,51.574047,160.587,37.002876,109.06695,16.193435668945312,1.1413193,0.36314899481565377,-2.861885,21.859455,42.50866,17.276207,14.571171,25.718906,0.6
72,53,80.60868,103.846016,154.24246,109.31296,165.49974,107.9062,185.74268,109.827644,149.72726,154.5684,174.16681,153.3574,167.13863,181.95824,145.19588,187.42273,122.76902,150.07718,109.28833,108.78482,149.05457,66.935844,104.200935,46.00988,95.86523,15.541099,119.99972,158.66885,87.6792,144.67989,75.631836,109.32576,7.754386901855469,4.5151978,0.37131495390883584,13.48069,28.67965,45.783585,62.77494,12.047363,32.32052,0.6
112,85,65.8469,103.17905,108.58045,103.59568,123.16011,98.829445,162.8856,102.53283,115.53276,135.93198,128.83008,123.58064,136.19002,154.1137,116.77768,170.3431,91.47547,150.65393,84.61451,121.47673,106.521164,48.31593,83.11004,49.915012,62.251038,19.97218,94.982124,158.85803,68.20359,153.82106,53.646877,134.19202,6.409614562988281,6.9523087,0.039449876442017806,6.860962,18.767609,14.455246,71.56172,14.556713,26.778534,0.6
115,74,86.05805,58.127487,135.92487,58.806145,181.45071,52.393993,194.4227,53.112362,139.9054,102.33062,156.4858,97.67214,146.7148,111.50735,124.872925,124.698685,110.64819,105.21645,110.317055,85.748535,171.3628,12.8392315,119.50638,22.043663,111.296135,6.7146115,110.25746,108.337135,102.66736,99.872765,101.18377,90.43735,11.427276611328125,3.9805298,0.6217449121131744,0.3311386,24.259003,16.582085,63.704872,1.4835892,7.590103,0.6
137,86,24.245142,61.84122,106.3538,59.47716,136.51524,53.02507,189.485,50.473095,122.60955,145.12167,136.27036,95.64304,155.5406,162.70886,122.6058,206.63809,86.720726,164.09718,73.60614,91.686035,124.027336,8.572857,81.37668,27.93571,64.51403,6.465294,82.54274,152.81956,60.987698,154.72253,51.19881,110.26986,17.82021713256836,16.255753,0.4170782289486965,13.114586,49.361,53.43564,63.750324,9.788887,21.555042,0.6
78,68,79.36189,73.13804,118.42841,82.11951,147.93134,84.06877,152.67888,85.38742,122.93324,120.044846,145.32573,117.68711,137.80342,137.69151,112.35595,145.27286,88.87789,130.92493,78.5701,107.7893,124.45736,48.042473,91.41061,56.802242,71.56342,34.27045,86.446335,130.86821,69.74983,122.17497,59.890457,110.66024,16.080787658691406,4.5048294,0.3961263304408291,10.307793,-0.7917938,12.255547,50.987057,9.859375,16.696503,0.6
