width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,quality
113,68,94.86995,100.359146,96.105286,82.379265,109.9085,147.98204,107.03489,187.36584,76.78299,155.01074,41.69063,164.59944,29.601887,153.43164,146.9602,130.02002,149.04868,90.03295,1.990828,1.2462665,140.67996,24.873507,1.2353363,47.622894,2.8736115,32.355103,9.588699,-15.56036376953125,17.96202,94.114456,0.6
171,91,65.80507,114.1475,93.33184,74.89959,101.7218,130.655,98.35962,194.74396,80.56315,169.71815,56.80469,197.5055,37.437798,169.46207,137.95027,74.79503,113.41977,35.32137,1.5927646,0.7160063,100.49897,4.5511174,27.526772,16.5075,3.3621826,25.025803,27.787338,-17.860463460286468,55.85997,91.739075,0.6
312,177,107.35294,102.37231,123.882965,78.25116,125.479416,116.54777,124.75111,156.47177,117.18559,139.52917,89.591125,144.35146,77.05171,154.50784,140.23398,63.544846,121.82355,38.6361,0.9981124,0.69653076,91.315605,19.065907,16.530022,14.175461,0.72830963,16.942596,4.822281,7.723704020182282,53.002926,122.88485,0.6
139,77,73.56751,123.232376,104.12231,79.239456,113.61371,142.2845,108.72891,198.08781,85.59548,156.49829,62.753407,195.69768,41.519146,166.20718,150.4456,111.02846,145.61996,64.26091,140.51129,30.996655,160.75139,14.871765,30.554794,19.052124,4.884796,41.589523,39.199387,-17.220753987630218,31.256042,-36.388985,0.6
85,57,115.94122,113.17411,119.04988,100.05321,142.00214,139.36813,151.6174,184.09387,128.82977,171.06635,87.637436,170.28519,67.19356,85.68376,158.97896,90.30281,115.11386,54.355145,1.6771632,0.89207345,66.900116,14.0788765,3.1086578,26.194023,9.615265,13.027527,-0.78115845,-89.46471659342447,49.065323,117.37272,0.6
164,142,81.63084,103.886246,105.699615,77.00189,128.40997,111.06881,129.1287,162.90942,102.85336,133.87912,58.72531,144.12885,31.306204,123.723885,171.26308,74.25453,140.62885,40.709187,1.2211812,0.7135713,122.263985,7.657997,24.068779,7.182564,0.7187195,29.030304,10.249725,-23.248578389485687,36.814278,104.47843,0.6
140,132,106.99902,114.17627,128.26459,84.21205,140.77162,122.979675,136.57469,171.61882,118.04048,150.56253,88.37903,156.64905,70.09084,118.271545,162.02875,85.424095,138.51598,57.0032,119.15596,43.43885,114.19052,11.798306,21.265564,8.803406,4.19693,21.05629,6.0865173,-41.33858235677084,37.555573,9.108627,0.6
79,81,95.18623,101.21621,107.68822,86.91725,116.04259,104.10933,113.39325,170.26115,101.00449,143.5957,73.44299,152.46442,53.06555,135.1864,125.25169,79.651245,112.026024,51.837036,95.955894,37.698517,97.01645,20.190859,12.501984,2.8931198,2.6493378,26.665451,8.868713,-20.2540283203125,24.458084,11.732323,0.6
67,50,102.698265,110.919075,129.74603,78.93761,150.26437,94.74067,152.43692,160.58398,128.91698,145.20741,78.707825,171.28558,62.627975,166.33475,157.81366,49.101746,134.01463,25.412651,1.2015026,0.62262064,112.17798,9.264583,27.047768,-16.178406,2.1725464,15.376572,26.07817,7.309092203776032,45.638924,128.54453,0.6
60,49,83.30979,106.55248,106.609024,73.44844,119.08182,113.08652,118.3137,175.40952,96.88157,150.8529,65.36391,171.35382,40.91648,137.78621,142.6965,67.160706,107.01365,32.98425,0.6335274,0.44307685,69.58279,5.5318217,23.299232,6.5340347,0.7681198,24.55661,20.500916,-28.08587137858072,45.925804,105.975494,0.6
124,96,65.6793,104.07654,101.12596,51.388687,112.05835,107.75122,118.341934,178.81941,99.451004,157.3669,58.33841,179.45059,29.585587,152.80295,171.37183,52.298565,146.01155,17.866488,0.6953448,0.5178279,114.81486,1.1057667,35.446663,3.6746826,6.2835846,21.452515,22.083694,-19.076019287109375,55.45266,100.43062,0.6
146,110,121.87738,100.86634,117.25595,84.293846,143.41739,133.25717,141.68182,174.65674,118.94193,145.58775,79.080505,171.66806,50.237362,109.364746,165.21078,82.776024,129.66884,38.417393,1.7706836,0.9491831,80.700775,6.760397,-4.6214294,32.39083,1.7355652,29.068985,26.080307,-54.606109619140625,50.48114,115.48527,0.6
126,78,105.86913,116.319,114.04631,79.77927,137.34212,132.86423,137.08215,176.04465,119.18507,161.90639,91.86809,171.54604,57.580048,121.45892,142.8189,90.441444,122.62629,60.45533,1.8958292,0.85570097,126.0311,10.730296,8.177177,16.545227,0.259964,14.13826,9.639648,-48.37343343098959,42.422783,112.15048,0.6
127,113,96.74024,90.98391,101.46383,67.86534,128.45802,138.15361,122.08262,197.76529,95.15222,177.7384,50.42849,190.32329,43.60134,171.21552,178.64226,81.76354,122.05851,14.293373,1.0042973,0.2706653,61.268818,0.11811619,4.723587,47.1697,6.3754044,20.026886,12.584885,-17.393473307291657,56.390076,100.45953,0.6
70,71,85.31134,95.52453,105.972305,70.14753,114.86132,111.24355,107.30795,169.75975,76.58155,129.13191,8.526182,8.109129,19.018557,157.59843,144.42151,76.88215,149.24661,40.80252,3.3293571,0.9119984,157.26637,34.9082,20.660965,15.719025,7.5533676,40.62784,-121.02278,55.264836629231766,34.361404,102.642944,0.6
78,55,105.96833,113.400955,145.62747,75.99365,158.64096,128.34833,150.5289,189.39526,135.64368,151.2796,90.69258,178.79933,93.46274,163.0323,202.59209,78.28488,179.95387,26.020214,7.5383058,2.503971,156.45918,3.5321908,39.65914,14.947372,8.112061,38.11566,27.51973,-10.125757853190095,50.06344,138.08917,0.6
88,55,59.425995,179.26692,125.75116,103.44688,123.87963,169.09715,119.00901,219.62743,100.94618,198.284,9.772631,12.087147,9.921338,188.46622,177.47185,116.95178,150.83435,65.060684,143.35341,52.698162,154.95537,23.330069,66.325165,-10.169769,4.8706207,21.34343,-186.19685,45.13335164388022,52.14537,-17.60225,0.6
60,51,78.082466,109.44936,122.0068,72.90426,138.68312,135.22964,127.539635,192.88622,108.43804,153.28633,59.993282,187.01643,42.64256,161.50229,197.94519,70.85132,163.0567,19.959044,4.645834,1.5198272,135.45828,1.7771115,43.92433,25.780281,11.143486,39.599884,33.730103,-16.227366129557282,64.37832,117.36096,0.6
99,71,76.39436,132.56218,101.11247,91.23153,116.91251,153.51395,113.40464,209.82869,92.19418,189.08418,70.73898,205.51099,54.395065,192.47873,160.97069,121.15683,126.09209,70.961655,100.23836,23.768072,93.43581,4.9322524,24.71811,20.951767,3.5078735,20.744507,16.426804,-8.995880126953125,32.357124,0.874115,0.6
99,65,83.5513,90.20275,100.5469,81.81029,116.57152,127.47157,118.32164,195.6778,103.18477,170.092,72.90898,196.14607,58.22588,161.8686,150.96875,78.98383,114.29802,35.27778,49.09423,17.649315,72.893745,6.2610097,16.995598,37.26882,1.7501221,25.5858,26.054077,-25.436670939127595,48.48774,51.452667,0.6
109,81,90.67688,105.42415,109.75771,70.01617,124.033424,117.05563,116.638275,194.50874,101.77544,165.98949,69.49045,187.21431,52.882454,147.202,148.34433,78.46495,118.47595,33.433895,3.8697827,1.5698028,82.465836,4.7757974,19.080833,11.631485,7.395149,28.519257,21.224823,-35.36884562174478,38.590675,105.88793,0.6
77,53,89.01389,150.90395,120.05667,100.61868,123.77303,133.95015,121.587845,202.65256,98.15161,187.91806,63.930588,204.8417,47.29555,181.61302,162.41397,78.46714,131.9766,37.445934,1.010078,0.50564903,93.725494,3.7176774,31.042778,-16.953796,2.1851883,14.734497,16.923645,-16.857762654622405,55.482994,119.04659,0.6
80,63,105.225555,113.32796,133.67996,80.609245,139.31096,122.28802,138.59409,210.44435,119.195145,186.24503,81.89079,204.41731,69.12835,181.27246,169.6439,65.14226,151.93106,43.078312,1.0240779,0.902088,136.26997,21.875563,28.454407,8.96006,0.71687317,24.199326,18.172287,-19.096435546875,57.145752,132.65588,0.6
66,46,78.86993,130.28325,115.13655,80.56873,122.74581,140.80359,121.382324,198.48782,105.71786,162.67464,69.20487,183.173,44.13996,165.51537,161.89862,97.06241,146.62228,50.672707,1.5119493,0.8805107,123.01689,14.570462,36.266624,10.52034,1.3634872,35.813187,20.498367,-15.929784138997405,43.74118,113.6246,0.6
85,62,85.26901,113.90785,93.50255,91.88257,116.291115,143.60957,118.0762,215.63914,104.91102,187.70285,65.55955,213.0932,50.02628,178.3876,154.59697,88.69191,116.23137,37.546837,17.220488,9.454645,61.568413,17.050999,8.233536,29.701721,1.7850876,27.936295,25.39035,-27.090789794921875,54.917656,76.28206,0.6
73,67,55.01526,120.19939,111.520996,74.20717,104.89488,117.383316,99.73492,193.41437,77.242424,175.59442,43.202606,192.70233,24.1314,179.02625,157.08777,59.93362,140.39093,38.61767,126.21165,22.748524,119.219,6.3121734,56.505737,-2.8160706,5.1599655,17.819946,17.10791,-8.210795084635407,57.4497,-14.690651,0.6
109,80,107.53315,98.812065,125.873825,82.09932,136.77252,139.95691,126.67325,200.26941,101.58195,157.02902,56.34304,174.12794,35.640427,134.48581,179.53499,83.37245,156.76144,25.812088,2.0429916,0.92539126,129.62726,1.9169264,18.340675,41.144844,10.099274,43.240387,17.098923,-42.65632120768228,56.584465,123.83083,0.6
38,25,6.7046013,4.426278,138.99991,102.90974,143.18134,152.1838,145.77052,204.07196,130.08308,188.98454,101.13279,197.90509,97.758896,157.88509,151.69894,72.21028,123.69626,58.56164,101.6459,63.912277,98.07277,36.437412,132.2953,147.75752,2.5891876,15.087418,8.9205475,-39.10211690266928,79.973526,37.35401,0.6
53,36,92.58097,93.56289,108.47411,59.470646,134.02362,116.55889,137.69434,178.5297,114.51784,140.00388,81.93148,185.75085,59.55021,156.80646,168.43933,71.81121,145.31485,37.69485,66.09866,14.735504,107.201096,8.77187,15.893143,22.996002,3.6707153,38.525818,45.74698,-11.288350423177093,44.74769,42.37545,0.6
57,44,87.04154,102.08491,109.91455,72.12031,126.14313,101.69244,127.74971,165.88902,111.71294,140.75139,76.949844,158.85568,54.40666,142.00711,163.00928,62.33475,122.52896,34.666214,9.109333,5.133406,89.66893,9.68288,22.873009,-0.3924713,1.6065826,25.137634,18.104294,-13.158253987630218,39.357685,100.80522,0.6
75,51,50.013424,128.45432,78.06005,78.16777,106.726715,143.51544,105.91498,216.98328,93.23032,190.2395,49.884674,199.66016,35.797203,182.85648,140.06589,92.500435,111.55818,44.893936,1.8608339,1.7700121,76.19934,10.794593,28.046627,15.061127,0.81173706,26.743774,9.420654,-19.437835693359375,51.015,76.19922,0.6
70,50,81.497116,119.23337,109.56262,85.97642,117.157486,154.54424,115.03998,210.8429,96.53681,187.04135,69.67984,210.12178,51.00943,174.49657,152.37598,93.071,117.880135,64.59153,99.4556,50.812435,90.821396,32.55603,28.065506,35.310867,2.117508,23.801544,23.08043,-28.17211405436197,61.473232,10.107025,0.6
77,60,107.81409,103.83565,127.50387,89.17142,140.35397,124.275024,134.67761,194.63928,110.97144,147.28358,80.14355,175.62518,62.33439,163.76534,166.36456,83.90922,145.69618,52.826054,120.4944,36.360214,118.15911,17.927412,19.689781,20.439377,5.676361,47.355698,28.341599,-8.75067647298178,40.365807,7.009468,0.6
51,35,109.2616,67.49064,125.34279,50.1789,146.42743,109.02649,152.80466,148.14687,135.24364,136.80989,86.13032,135.41258,63.553604,112.86126,194.14561,66.933426,165.90356,35.145954,123.27501,13.344285,119.706665,5.8187437,16.081192,41.53585,6.377228,11.336975,-1.3973083,-27.26184844970703,42.093063,2.0677795,0.6
86,63,87.999535,107.891594,110.4918,90.83567,120.30143,129.31392,117.03209,183.42749,100.33162,150.13838,66.38991,177.27626,48.005272,149.03934,151.20714,89.9113,127.051636,53.189255,1.9654155,1.3320907,86.10533,27.829762,22.492264,21.422325,3.2693405,33.28911,27.137878,-21.241363525390625,39.40262,108.52638,0.6
65,56,111.42749,106.6672,130.60793,87.93075,145.27097,134.60362,141.51395,200.06573,122.41751,177.36139,79.42807,194.29007,62.557045,161.19942,202.97743,93.83006,177.21808,58.333057,152.64172,33.307667,159.91606,11.68559,19.180435,27.936424,3.757019,22.704346,16.92868,-29.372970581054688,40.773563,-22.033798,0.6
54,42,65.546684,113.75582,96.83945,42.468605,115.348915,102.22667,116.02334,199.01607,97.241745,176.20863,53.1411,200.2427,28.766176,176.29187,175.34146,55.68806,170.51122,21.852875,3.5306232,1.2877561,148.31685,1.1243945,31.292763,-11.529152,0.6744232,22.807434,24.034073,-15.530598958333343,46.53861,93.30882,0.6
88,47,93.93622,126.5784,113.67281,70.9264,137.17926,129.0531,141.45421,207.86012,124.72342,169.86967,93.8831,205.29099,84.518715,183.56807,164.61029,78.98021,140.05295,30.884062,1.2996452,1.2538383,89.424545,6.9451437,19.736595,2.474701,4.274948,37.990448,35.42131,-10.772181193033845,50.07289,112.37317,0.6
93,58,92.46536,140.63155,109.33798,91.2513,127.94559,140.95926,131.9553,214.32404,112.95966,188.02419,83.69861,209.85724,65.45557,178.62764,149.56662,108.496956,129.91064,56.450836,113.64877,40.139027,96.88928,12.136541,16.87262,0.327713,4.00972,26.29985,21.833054,-25.440841674804688,32.46231,-4.310791,0.6
38,22,17.84572,15.058531,107.02627,83.64334,122.25095,131.68198,125.521484,199.31166,90.281624,174.19774,72.85569,203.65384,53.262314,169.21632,139.35779,94.11278,116.726036,61.18849,108.94258,30.921255,103.41614,7.7281985,89.18055,116.62344,3.2705307,25.113922,29.4561,-23.171412150065095,37.5692,-1.9163132,0.6
110,59,85.84116,66.090935,94.00635,28.739407,105.56512,122.25387,100.37698,198.9093,91.65782,161.92154,63.473724,187.80208,42.158318,149.65149,132.80075,81.57372,4.9783564,6.0510564,128.38844,30.113354,116.93436,1.3254999,8.165184,56.162933,5.1881332,36.987762,25.880539,-33.22615559895834,40.68015,-34.382095,0.6
59,48,72.54303,86.473495,109.42309,32.161415,135.69594,115.93376,149.24579,182.36665,105.48888,141.22528,76.18196,166.32567,56.94692,124.610916,6.6093764,10.078491,6.754018,3.6546187,1.4076542,0.13229732,4.6373787,1.3900707,36.88006,29.460266,13.54985,41.141373,25.100388,-38.69495137532553,105.85527,108.015434,0.6
86,57,101.48613,125.73125,125.045494,75.659386,131.42677,125.1203,132.23372,180.73355,119.23775,160.21057,79.969124,172.03291,63.960464,137.82527,165.69203,90.354935,98.76924,31.027382,5.523947,2.6343212,115.01474,7.6858335,23.559364,-0.61094666,0.8069458,20.52298,11.822342,-33.167078653971345,34.765366,119.521545,0.6
72,51,112.0217,102.08105,134.1377,76.27491,142.00766,115.7395,145.85602,189.53001,98.5074,162.11453,12.848362,1.6637241,57.7286,188.0107,171.07187,61.403816,141.85243,29.980152,2.1216798,0.5330782,117.32544,1.1587332,22.115997,13.658455,3.8483582,27.415482,-160.4508,70.24127705891927,54.33569,132.01602,0.6
56,33,81.1544,120.338455,122.1725,76.90405,123.411606,130.66676,114.09543,200.33559,87.21948,162.76271,55.46896,187.45314,32.27002,172.06612,155.04619,85.63342,141.91904,47.901703,130.32335,22.053976,130.27414,7.9319816,41.018097,10.328308,9.316177,37.572876,24.69043,-11.451034545898438,45.03334,-8.150848,0.6
88,54,129.3956,89.20154,128.61606,74.28243,142.45244,123.08365,144.52155,196.3944,132.929,153.48694,83.43154,190.00998,61.333065,150.75232,179.37692,82.323906,2.8681757,3.3637996,1.6392344,0.97332835,125.57417,4.6865683,-0.779541,33.88211,2.069107,42.907455,36.52304,-29.211466471354157,40.759743,126.97682,0.6
47,38,92.21328,117.01984,132.21648,83.80184,144.72017,126.84357,140.07118,175.01335,120.871445,156.30527,82.24063,177.24149,65.03115,156.29938,186.16692,91.27678,171.04535,68.102516,149.16943,41.938343,185.01094,25.996296,40.003197,9.82373,4.648987,18.708084,20.936218,-13.220652262369782,35.56679,-16.952957,0.6
93,67,7.832409,7.098521,109.87693,84.7937,120.690186,129.62532,122.67329,210.21263,100.84672,166.08284,73.67065,186.30287,57.91246,159.3347,153.32806,92.05316,138.25598,51.074272,1.622997,0.79867375,111.22487,17.562132,102.044525,122.5268,1.9831009,44.12979,20.220032,-28.198074340820312,37.57216,108.25394,0.6
67,56,79.45569,142.70981,109.43034,85.45632,129.34256,123.59272,125.65393,203.21883,110.24292,181.47882,75.02329,198.34592,56.436325,179.12239,156.97525,77.2355,143.95688,50.418518,119.798706,35.48023,120.997856,8.797264,29.974655,-19.117088,3.6886292,21.740005,16.867096,-15.22546895345053,46.35722,-10.368362,0.6
73,42,85.01199,134.7333,115.19536,69.89974,117.463585,152.26051,119.63501,195.98064,102.0259,168.45969,69.60863,186.05302,50.639717,168.00111,169.66861,101.38449,149.98041,44.03989,104.47361,29.955816,96.76522,3.5415592,30.183365,17.527206,2.1714249,27.52095,17.593338,-15.496668497721345,50.87603,10.721748,0.6
64,48,58.206947,154.379,145.67946,89.91566,126.05164,138.88939,124.02105,218.25826,4.681709,0.7195914,7.852191,4.4306703,26.565403,209.43582,178.11676,87.32895,170.13074,45.760284,160.58076,23.655441,142.4964,3.0732474,87.47251,-15.489609,2.0305939,217.53867,3.711079,134.96631876627606,51.56044,-14.901306,0.6
93,53,102.34315,75.28316,112.77079,32.479584,136.06876,115.630615,134.2265,193.66661,122.19975,119.485916,91.89088,172.95038,53.123146,117.31263,163.53336,91.45424,5.072253,6.376109,147.60312,32.473167,142.89957,5.4030833,10.427643,40.347458,1.8422546,74.180695,53.464462,-44.72167205810547,24.176384,-34.83233,0.6
89,69,75.845604,121.99407,106.15854,98.6391,120.63339,103.05641,130.04237,191.49707,109.49379,167.58926,68.082405,194.10226,51.596176,173.3599,162.11417,69.779594,130.0196,43.50384,91.97528,56.32233,61.143803,18.393631,30.312935,-18.93766,9.408981,23.907806,26.513,-11.036305745442718,33.276817,14.183258,0.6
63,27,97.55197,106.45001,112.050964,83.85548,114.330826,145.48177,98.26568,199.12213,85.95636,158.66162,58.345554,191.00479,41.22606,165.30484,157.50833,99.94312,148.32896,45.683903,117.23797,26.906322,110.116615,7.812254,14.498993,39.031754,16.065147,40.46051,32.34317,-17.624684651692718,45.538643,-5.187004,0.6
107,80,107.97964,103.84494,120.014656,89.76732,130.6535,125.32124,125.85039,209.581,107.95461,174.74202,86.91341,188.76251,74.42186,176.21555,151.35287,80.77368,141.28146,61.429703,120.25685,39.434372,121.88409,18.116161,12.035019,21.476303,4.803116,34.838974,14.020493,-14.812957763671875,44.54756,-0.24219513,0.6
70,46,86.70398,121.755844,102.27106,92.30689,114.91293,150.01811,115.79053,211.88286,88.88072,171.20103,61.58129,192.74329,47.34512,158.41286,153.6628,90.61776,139.01105,37.429684,116.692154,14.849394,115.78227,3.105647,15.567078,28.262268,0.877594,40.681824,21.542252,-33.52952575683594,59.400352,-14.421097,0.6
56,44,69.13774,137.56357,102.237915,104.51391,119.9848,151.42488,118.0487,200.59471,86.60287,174.97072,47.5294,190.91478,23.061462,170.02022,152.0743,124.08061,135.01125,99.95615,123.815506,63.100243,131.26523,32.62179,33.100174,13.861313,1.9361038,25.623993,15.944061,-18.80652364095053,27.344269,-21.57759,0.6
87,70,49.33093,123.44261,91.21145,101.56234,94.731476,152.80692,90.27258,210.58946,63.62607,167.4205,33.09178,183.52586,18.037056,171.08072,139.80057,107.2407,127.356705,73.043175,1.0539999,1.0104536,72.02665,30.329433,41.88052,29.364304,4.458893,43.16896,16.105362,-16.097890218098968,45.566216,90.15745,0.6
86,53,5.757999,5.869658,74.73988,49.980553,95.26042,117.05795,95.40298,172.10191,74.7577,136.702,47.814037,148.17961,23.444365,131.69919,125.022446,100.10783,122.21687,77.77072,120.10301,43.738834,122.78163,22.145773,68.98189,111.18829,0.14255524,35.399918,11.477615,-20.628651936848968,16.95013,-45.36313,0.6
78,58,35.18852,103.64438,75.67156,65.72792,97.280914,123.91978,91.66145,185.19208,77.565865,169.60858,39.443283,195.45445,14.273558,144.94012,120.30624,85.746666,88.88541,42.037056,2.080344,1.2630435,41.55693,7.136794,40.483044,20.275398,5.619461,15.583496,25.845871,-38.47825113932291,38.17312,73.59122,0.6
118,72,93.583786,58.689827,134.97247,23.799118,137.73308,84.23567,136.55542,128.47424,117.544945,113.793594,87.49372,142.1999,62.4633,93.167404,154.8952,25.63137,149.06601,5.3990107,1.3628685,0.4676804,6.390452,0.05523315,41.388687,25.545845,1.1776581,14.680649,28.406311,-34.98851013183594,58.6043,133.6096,0.6
96,58,88.073555,95.53325,123.89418,60.969654,125.788994,115.08892,130.86954,154.73074,104.10413,149.23393,71.476395,149.73595,66.68751,126.8049,140.48608,70.24652,122.723526,28.569977,123.23429,5.9884496,9.495231,0.9945506,35.820625,19.555672,5.0805435,5.496811,0.50201416,-24.428639729817718,44.8424,0.6598892,0.6
49,36,112.830444,81.56452,149.69417,51.25835,153.10208,106.57239,147.91284,157.10011,126.95603,153.63338,94.43054,170.0445,78.31563,121.343925,12.260255,15.702687,5.03989,4.7268686,3.4144163,0.5790397,6.06148,5.322354,36.863724,25.007866,5.1892395,3.4667358,16.411118,-38.915402730306,90.8697,146.27975,0.6
104,65,56.424175,113.32994,88.82688,76.35104,84.67181,133.77017,84.99044,175.25583,60.98488,173.20795,26.643887,189.82002,9.142724,158.27449,126.436005,81.76391,95.96208,37.372448,0.758122,0.67834723,79.51204,4.9457903,32.402706,20.440231,0.31863403,2.047882,16.612076,-21.15344746907553,52.006264,88.068756,0.6
49,50,26.428934,111.79051,85.23355,101.40772,72.22526,161.32878,66.41063,189.43921,40.28372,143.7557,14.4050865,156.00833,9.760568,137.56537,154.1474,102.99369,117.653145,58.146652,1.8576455,0.8460318,75.70986,36.17564,58.80462,49.53827,5.8146286,45.683502,12.2526245,-25.50238037109375,58.3351,83.37591,0.6
55,43,77.90036,98.542564,125.11626,56.622063,116.42491,133.65292,107.93167,197.9001,85.726906,158.90169,34.74634,172.44444,18.29178,139.25269,178.5363,88.512825,177.16344,17.57776,1.2029319,0.55723256,165.67561,0.8549091,47.215897,35.11036,8.49324,38.998413,13.542755,-37.1627197265625,45.1401,123.91332,0.6
89,78,104.24806,132.762,125.45522,102.64905,135.38525,153.99162,135.53696,193.09558,124.19124,170.681,89.75866,181.86201,71.28841,159.22858,164.51196,131.32428,155.2554,101.24762,145.59048,76.70016,163.02298,63.08619,21.20716,21.22963,0.15170288,22.414581,11.181015,-22.650960286458343,22.667343,-20.135262,0.6
127,90,71.019165,94.11507,86.2933,94.84791,83.048416,118.14953,90.12432,167.1828,77.4431,156.98938,52.503063,181.91399,43.132633,166.39932,115.3022,71.300865,82.99063,40.004616,1.360522,1.2825588,48.165897,23.043036,15.274132,24.034462,7.075905,10.19342,24.924606,-2.296071370442718,46.84867,84.93278,0.6
112,97,100.384995,74.56417,116.20346,66.07016,119.93408,90.42294,122.18138,135.57164,106.68515,129.12006,77.44794,146.27216,60.34102,133.94872,143.64865,51.591423,109.92192,17.338495,1.2714416,0.79854244,68.46005,1.8640163,15.818466,15.858772,2.2472992,6.451584,17.1521,-3.0392405192057197,38.831524,114.93202,0.6
